order_id,order_date,warehouse_id,product_id,quantity,sales_amount
O031476,2025-05-01,W005,P019,4,1708.56
O031477,2025-05-01,W004,P046,9,2397.15
O031478,2025-05-01,W004,P029,3,529.95
O031479,2025-05-01,W001,P014,15,5423.7
O031480,2025-05-01,W003,P033,10,4834.5
O031481,2025-05-01,W005,P003,15,3846.3
O031482,2025-05-01,W002,P013,10,8076.0
O031483,2025-05-01,W003,P022,9,1298.79
O031484,2025-05-01,W003,P039,4,3896.12
O031485,2025-05-01,W003,P049,10,7961.4
O031486,2025-05-01,W005,P032,8,9471.92
O031487,2025-05-01,W005,P029,1,176.65
O031488,2025-05-01,W003,P012,4,1860.2
O031489,2025-05-01,W001,P011,14,11344.9
O031490,2025-05-01,W003,P022,10,1443.1
O031491,2025-05-01,W005,P004,10,1808.8
O031492,2025-05-01,W002,P046,20,5327.0
O031493,2025-05-01,W001,P046,9,2397.15
O031494,2025-05-01,W003,P002,9,10459.89
O031495,2025-05-01,W003,P042,8,3608.88
O031496,2025-05-01,W005,P031,4,2285.36
O031497,2025-05-01,W005,P021,2,496.86
O031498,2025-05-01,W005,P045,17,22514.63
O031499,2025-05-01,W005,P028,20,21668.6
O031500,2025-05-01,W001,P017,7,1384.67
O031501,2025-05-01,W004,P038,8,9451.2
O031502,2025-05-01,W005,P045,5,6621.95
O031503,2025-05-01,W001,P024,15,7850.4
O031504,2025-05-01,W001,P001,3,2155.38
O031505,2025-05-01,W001,P035,13,2814.89
O031506,2025-05-01,W002,P024,10,5233.6
O031507,2025-05-01,W004,P018,2,3260.04
O031508,2025-05-01,W003,P005,9,9082.17
O031509,2025-05-01,W005,P022,10,1443.1
O031510,2025-05-01,W005,P009,3,1540.74
O031511,2025-05-01,W005,P007,4,4464.44
O031512,2025-05-01,W003,P038,7,8269.8
O031513,2025-05-01,W002,P007,3,3348.33
O031514,2025-05-01,W004,P010,6,3797.16
O031515,2025-05-01,W005,P032,7,8287.93
O031516,2025-05-01,W005,P007,4,4464.44
O031517,2025-05-01,W004,P027,18,29467.08
O031518,2025-05-01,W003,P045,6,7946.34
O031519,2025-05-01,W001,P029,2,353.3
O031520,2025-05-01,W001,P014,10,3615.8
O031521,2025-05-01,W002,P022,10,1443.1
O031522,2025-05-01,W003,P029,2,353.3
O031523,2025-05-01,W005,P011,15,12155.25
O031524,2025-05-01,W005,P032,3,3551.97
O031525,2025-05-01,W002,P008,15,4376.85
O031526,2025-05-01,W004,P034,3,927.48
O031527,2025-05-01,W003,P004,14,2532.32
O031528,2025-05-01,W005,P026,6,9701.88
O031529,2025-05-01,W003,P049,10,7961.4
O031530,2025-05-01,W004,P049,7,5572.98
O031531,2025-05-01,W001,P039,3,2922.09
O031532,2025-05-01,W002,P045,8,10595.12
O031533,2025-05-01,W004,P045,10,13243.9
O031534,2025-05-01,W001,P030,9,1167.39
O031535,2025-05-01,W004,P029,4,706.6
O031536,2025-05-01,W004,P006,9,1115.55
O031537,2025-05-01,W003,P039,2,1948.06
O031538,2025-05-01,W001,P044,5,5880.15
O031539,2025-05-01,W004,P008,19,5544.01
O031540,2025-05-01,W004,P035,13,2814.89
O031541,2025-05-01,W003,P017,16,3164.96
O031542,2025-05-01,W001,P043,20,9638.2
O031543,2025-05-01,W001,P015,2,1504.86
O031544,2025-05-01,W002,P025,4,2985.56
O031545,2025-05-01,W002,P016,3,2450.31
O031546,2025-05-01,W001,P022,10,1443.1
O031547,2025-05-01,W003,P014,6,2169.48
O031548,2025-05-01,W001,P015,3,2257.29
O031549,2025-05-01,W002,P018,10,16300.2
O031550,2025-05-01,W004,P019,2,854.28
O031551,2025-05-01,W002,P032,6,7103.94
O031552,2025-05-01,W005,P039,2,1948.06
O031553,2025-05-01,W003,P010,14,8860.04
O031554,2025-05-01,W001,P019,2,854.28
O031555,2025-05-01,W005,P034,3,927.48
O031556,2025-05-01,W001,P008,5,1458.95
O031557,2025-05-01,W003,P044,5,5880.15
O031558,2025-05-01,W004,P020,13,13323.57
O031559,2025-05-01,W005,P033,2,966.9
O031560,2025-05-01,W001,P040,4,1983.2
O031561,2025-05-01,W004,P028,12,13001.16
O031562,2025-05-01,W004,P046,17,4527.95
O031563,2025-05-01,W002,P036,4,4135.16
O031564,2025-05-01,W003,P002,14,16270.94
O031565,2025-05-01,W002,P018,3,4890.06
O031566,2025-05-01,W003,P023,10,4726.1
O031567,2025-05-01,W005,P037,1,93.33
O031568,2025-05-01,W003,P013,5,4038.0
O031569,2025-05-01,W001,P018,2,3260.04
O031570,2025-05-01,W004,P013,18,14536.8
O031571,2025-05-01,W005,P045,14,18541.46
O031572,2025-05-01,W004,P021,3,745.29
O031573,2025-05-01,W001,P033,8,3867.6
O031574,2025-05-01,W003,P025,1,746.39
O031575,2025-05-01,W003,P002,11,12784.31
O031576,2025-05-01,W003,P018,6,9780.12
O031577,2025-05-01,W001,P026,5,8084.9
O031578,2025-05-01,W001,P022,5,721.55
O031579,2025-05-01,W002,P023,20,9452.2
O031580,2025-05-01,W003,P035,17,3681.01
O031581,2025-05-01,W005,P032,3,3551.97
O031582,2025-05-01,W002,P005,2,2018.26
O031583,2025-05-01,W004,P040,10,4958.0
O031584,2025-05-01,W002,P024,19,9943.84
O031585,2025-05-01,W004,P016,9,7350.93
O031586,2025-05-01,W005,P014,13,4700.54
O031587,2025-05-01,W001,P012,9,4185.45
O031588,2025-05-01,W001,P034,2,618.32
O031589,2025-05-01,W003,P023,20,9452.2
O031590,2025-05-01,W002,P001,9,6466.14
O031591,2025-05-01,W001,P007,1,1116.11
O031592,2025-05-01,W002,P021,2,496.86
O031593,2025-05-01,W005,P025,3,2239.17
O031594,2025-05-01,W004,P043,12,5782.92
O031595,2025-05-01,W005,P029,2,353.3
O031596,2025-05-01,W002,P020,7,7174.23
O031597,2025-05-01,W004,P048,9,10536.48
O031598,2025-05-01,W001,P023,6,2835.66
O031599,2025-05-01,W003,P047,17,20188.18
O031600,2025-05-01,W003,P029,3,529.95
O031601,2025-05-01,W004,P026,17,27488.66
O031602,2025-05-01,W002,P050,19,1781.82
O031603,2025-05-01,W001,P014,7,2531.06
O031604,2025-05-01,W002,P045,14,18541.46
O031605,2025-05-01,W001,P007,2,2232.22
O031606,2025-05-01,W002,P026,16,25871.68
O031607,2025-05-01,W002,P029,2,353.3
O031608,2025-05-01,W002,P037,4,373.32
O031609,2025-05-01,W005,P024,6,3140.16
O031610,2025-05-01,W002,P029,3,529.95
O031611,2025-05-01,W002,P016,5,4083.85
O031612,2025-05-01,W003,P024,13,6803.68
O031613,2025-05-01,W005,P040,4,1983.2
O031614,2025-05-01,W001,P033,8,3867.6
O031615,2025-05-01,W004,P046,15,3995.25
O031616,2025-05-01,W001,P008,12,3501.48
O031617,2025-05-01,W002,P041,6,8215.68
O031618,2025-05-01,W003,P014,18,6508.44
O031619,2025-05-01,W003,P045,8,10595.12
O031620,2025-05-01,W003,P015,4,3009.72
O031621,2025-05-01,W004,P027,11,18007.66
O031622,2025-05-01,W005,P021,4,993.72
O031623,2025-05-01,W005,P023,7,3308.27
O031624,2025-05-01,W003,P042,9,4059.99
O031625,2025-05-01,W002,P031,1,571.34
O031626,2025-05-01,W003,P048,15,17560.8
O031627,2025-05-01,W003,P007,2,2232.22
O031628,2025-05-01,W001,P048,12,14048.64
O031629,2025-05-01,W005,P017,12,2373.72
O031630,2025-05-01,W004,P025,1,746.39
O031631,2025-05-01,W001,P013,16,12921.6
O031632,2025-05-01,W005,P046,13,3462.55
O031633,2025-05-01,W003,P032,9,10655.91
O031634,2025-05-01,W003,P002,10,11622.1
O031635,2025-05-01,W005,P030,7,907.97
O031636,2025-05-01,W005,P040,10,4958.0
O031637,2025-05-01,W005,P001,2,1436.92
O031638,2025-05-01,W001,P008,7,2042.53
O031639,2025-05-01,W005,P007,3,3348.33
O031640,2025-05-01,W001,P024,10,5233.6
O031641,2025-05-01,W005,P022,10,1443.1
O031642,2025-05-01,W005,P015,2,1504.86
O031643,2025-05-01,W005,P010,8,5062.88
O031644,2025-05-01,W001,P029,1,176.65
O031645,2025-05-01,W001,P033,9,4351.05
O031646,2025-05-01,W004,P038,10,11814.0
O031647,2025-05-01,W001,P036,9,9304.11
O031648,2025-05-01,W003,P022,8,1154.48
O031649,2025-05-01,W002,P018,9,14670.18
O031650,2025-05-01,W002,P029,2,353.3
O031651,2025-05-01,W005,P016,2,1633.54
O031652,2025-05-01,W001,P037,2,186.66
O031653,2025-05-01,W001,P027,11,18007.66
O031654,2025-05-01,W002,P036,8,8270.32
O031655,2025-05-01,W001,P028,6,6500.58
O031656,2025-05-01,W002,P010,9,5695.74
O031657,2025-05-01,W004,P050,13,1219.14
O031658,2025-05-01,W002,P045,7,9270.73
O031659,2025-05-01,W004,P036,4,4135.16
O031660,2025-05-01,W004,P029,1,176.65
O031661,2025-05-01,W001,P049,7,5572.98
O031662,2025-05-01,W001,P043,7,3373.37
O031663,2025-05-01,W005,P050,12,1125.36
O031664,2025-05-01,W002,P023,15,7089.15
O031665,2025-05-01,W001,P010,7,4430.02
O031666,2025-05-01,W002,P046,11,2929.85
O031667,2025-05-01,W001,P033,5,2417.25
O031668,2025-05-01,W002,P040,5,2479.0
O031669,2025-05-01,W002,P019,4,1708.56
O031670,2025-05-01,W002,P012,8,3720.4
O031671,2025-05-01,W003,P010,13,8227.18
O031672,2025-05-01,W001,P003,8,2051.36
O031673,2025-05-01,W004,P018,4,6520.08
O031674,2025-05-01,W003,P040,3,1487.4
O031675,2025-05-01,W003,P045,13,17217.07
O031676,2025-05-01,W004,P016,10,8167.7
O031677,2025-05-01,W002,P050,12,1125.36
O031678,2025-05-01,W002,P026,20,32339.6
O031679,2025-05-01,W001,P029,4,706.6
O031680,2025-05-01,W002,P047,5,5937.7
O031681,2025-05-01,W005,P044,16,18816.48
O031682,2025-05-01,W004,P002,15,17433.15
O031683,2025-05-01,W002,P020,14,14348.46
O031684,2025-05-01,W001,P036,6,6202.74
O031685,2025-05-01,W004,P049,9,7165.26
O031686,2025-05-01,W001,P002,6,6973.26
O031687,2025-05-01,W002,P029,3,529.95
O031688,2025-05-01,W004,P036,10,10337.9
O031689,2025-05-01,W004,P035,20,4330.6
O031690,2025-05-01,W004,P035,8,1732.24
O031691,2025-05-01,W001,P028,13,14084.59
O031692,2025-05-01,W005,P004,9,1627.92
O031693,2025-05-01,W003,P035,11,2381.83
O031694,2025-05-01,W005,P037,4,373.32
O031695,2025-05-01,W004,P022,5,721.55
O031696,2025-05-01,W004,P042,20,9022.2
O031697,2025-05-01,W004,P014,6,2169.48
O031698,2025-05-01,W004,P011,19,15396.65
O031699,2025-05-01,W002,P030,7,907.97
O031700,2025-05-01,W004,P041,5,6846.4
O031701,2025-05-01,W001,P036,4,4135.16
O031702,2025-05-01,W005,P007,2,2232.22
O031703,2025-05-01,W001,P015,5,3762.15
O031704,2025-05-01,W005,P025,1,746.39
O031705,2025-05-01,W004,P037,2,186.66
O031706,2025-05-01,W004,P019,4,1708.56
O031707,2025-05-01,W002,P011,10,8103.5
O031708,2025-05-01,W002,P021,3,745.29
O031709,2025-05-01,W003,P025,2,1492.78
O031710,2025-05-01,W005,P026,11,17786.78
O031711,2025-05-01,W005,P045,9,11919.51
O031712,2025-05-01,W004,P027,8,13096.48
O031713,2025-05-01,W005,P031,4,2285.36
O031714,2025-05-01,W005,P026,11,17786.78
O031715,2025-05-01,W002,P001,4,2873.84
O031716,2025-05-01,W003,P006,7,867.65
O031717,2025-05-01,W005,P036,6,6202.74
O031718,2025-05-01,W003,P038,8,9451.2
O031719,2025-05-01,W004,P045,13,17217.07
O031720,2025-05-01,W005,P043,14,6746.74
O031721,2025-05-01,W004,P007,4,4464.44
O031722,2025-05-01,W004,P024,17,8897.12
O031723,2025-05-01,W005,P043,14,6746.74
O031724,2025-05-01,W005,P024,18,9420.48
O031725,2025-05-01,W003,P042,12,5413.32
O031726,2025-05-01,W001,P039,1,974.03
O031727,2025-05-01,W005,P006,7,867.65
O031728,2025-05-01,W003,P004,17,3074.96
O031729,2025-05-01,W003,P004,11,1989.68
O031730,2025-05-01,W002,P043,16,7710.56
O031731,2025-05-01,W004,P044,10,11760.3
O031732,2025-05-01,W004,P050,14,1312.92
O031733,2025-05-01,W001,P035,16,3464.48
O031734,2025-05-01,W005,P022,7,1010.17
O031735,2025-05-01,W001,P020,16,16398.24
O031736,2025-05-01,W004,P009,4,2054.32
O031737,2025-05-01,W005,P007,4,4464.44
O031738,2025-05-01,W001,P048,15,17560.8
O031739,2025-05-01,W005,P027,6,9822.36
O031740,2025-05-01,W003,P009,8,4108.64
O031741,2025-05-01,W004,P006,8,991.6
O031742,2025-05-01,W005,P030,9,1167.39
O031743,2025-05-01,W005,P048,7,8195.04
O031744,2025-05-01,W005,P032,8,9471.92
O031745,2025-05-01,W004,P047,12,14250.48
O031746,2025-05-01,W001,P020,7,7174.23
O031747,2025-05-01,W002,P017,20,3956.2
O031748,2025-05-01,W005,P024,18,9420.48
O031749,2025-05-01,W001,P021,1,248.43
O031750,2025-05-01,W002,P003,17,4359.14
O031751,2025-05-01,W003,P005,7,7063.91
O031752,2025-05-01,W004,P009,2,1027.16
O031753,2025-05-01,W002,P017,8,1582.48
O031754,2025-05-01,W005,P050,5,468.9
O031755,2025-05-01,W003,P014,17,6146.86
O031756,2025-05-01,W002,P028,11,11917.73
O031757,2025-05-01,W005,P025,2,1492.78
O031758,2025-05-01,W005,P021,4,993.72
O031759,2025-05-01,W005,P003,16,4102.72
O031760,2025-05-01,W002,P025,2,1492.78
O031761,2025-05-01,W003,P027,17,27830.02
O031762,2025-05-01,W003,P019,1,427.14
O031763,2025-05-01,W005,P004,8,1447.04
O031764,2025-05-01,W001,P031,1,571.34
O031765,2025-05-01,W004,P035,9,1948.77
O031766,2025-05-01,W001,P007,4,4464.44
O031767,2025-05-01,W004,P018,5,8150.1
O031768,2025-05-01,W005,P038,8,9451.2
O031769,2025-05-01,W001,P026,19,30722.62
O031770,2025-05-01,W003,P009,6,3081.48
O031771,2025-05-01,W004,P045,16,21190.24
O031772,2025-05-01,W001,P031,1,571.34
O031773,2025-05-01,W002,P040,9,4462.2
O031774,2025-05-01,W002,P023,20,9452.2
O031775,2025-05-01,W001,P016,4,3267.08
O031776,2025-05-01,W002,P033,9,4351.05
O031777,2025-05-01,W003,P017,9,1780.29
O031778,2025-05-01,W005,P038,2,2362.8
O031779,2025-05-01,W001,P024,17,8897.12
O031780,2025-05-01,W004,P020,7,7174.23
O031781,2025-05-01,W005,P010,14,8860.04
O031782,2025-05-01,W002,P003,15,3846.3
O031783,2025-05-01,W001,P018,6,9780.12
O031784,2025-05-01,W005,P014,7,2531.06
O031785,2025-05-01,W004,P013,6,4845.6
O031786,2025-05-01,W001,P036,8,8270.32
O031787,2025-05-01,W003,P044,20,23520.6
O031788,2025-05-01,W005,P030,9,1167.39
O031789,2025-05-01,W001,P018,3,4890.06
O031790,2025-05-01,W003,P031,3,1714.02
O031791,2025-05-01,W002,P040,6,2974.8
O031792,2025-05-01,W002,P010,7,4430.02
O031793,2025-05-01,W003,P046,18,4794.3
O031794,2025-05-01,W004,P041,10,13692.8
O031795,2025-05-01,W002,P037,2,186.66
O031796,2025-05-01,W004,P014,6,2169.48
O031797,2025-05-01,W004,P016,5,4083.85
O031798,2025-05-01,W004,P003,20,5128.4
O031799,2025-05-01,W002,P019,3,1281.42
O031800,2025-05-01,W004,P031,3,1714.02
O031801,2025-05-01,W005,P020,5,5124.45
O031802,2025-05-01,W001,P046,20,5327.0
O031803,2025-05-01,W003,P038,5,5907.0
O031804,2025-05-01,W004,P023,19,8979.59
O031805,2025-05-01,W005,P010,20,12657.2
O031806,2025-05-01,W001,P046,16,4261.6
O031807,2025-05-01,W003,P013,7,5653.2
O031808,2025-05-01,W004,P026,16,25871.68
O031809,2025-05-01,W001,P019,2,854.28
O031810,2025-05-01,W003,P018,10,16300.2
O031811,2025-05-01,W003,P026,18,29105.64
O031812,2025-05-01,W001,P041,3,4107.84
O031813,2025-05-01,W004,P030,3,389.13
O031814,2025-05-01,W004,P010,12,7594.32
O031815,2025-05-01,W001,P012,6,2790.3
O031816,2025-05-01,W005,P010,7,4430.02
O031817,2025-05-01,W002,P045,10,13243.9
O031818,2025-05-01,W001,P009,9,4622.22
O031819,2025-05-01,W002,P047,16,19000.64
O031820,2025-05-01,W004,P022,4,577.24
O031821,2025-05-01,W002,P027,10,16370.6
O031822,2025-05-01,W003,P021,3,745.29
O031823,2025-05-01,W005,P015,3,2257.29
O031824,2025-05-01,W003,P012,4,1860.2
O031825,2025-05-01,W005,P014,6,2169.48
O031826,2025-05-01,W001,P007,4,4464.44
O031827,2025-05-01,W005,P025,3,2239.17
O031828,2025-05-01,W001,P020,16,16398.24
O031829,2025-05-01,W001,P048,16,18731.52
O031830,2025-05-01,W003,P040,3,1487.4
O031831,2025-05-01,W002,P019,4,1708.56
O031832,2025-05-01,W004,P036,2,2067.58
O031833,2025-05-01,W001,P007,3,3348.33
O031834,2025-05-01,W004,P016,3,2450.31
O031835,2025-05-01,W003,P014,19,6870.02
O031836,2025-05-01,W004,P002,8,9297.68
O031837,2025-05-01,W003,P014,10,3615.8
O031838,2025-05-01,W001,P047,14,16625.56
O031839,2025-05-01,W003,P026,11,17786.78
O031840,2025-05-01,W003,P035,15,3247.95
O031841,2025-05-01,W002,P006,3,371.85
O031842,2025-05-01,W001,P008,20,5835.8
O031843,2025-05-01,W005,P046,10,2663.5
O031844,2025-05-01,W001,P030,9,1167.39
O031845,2025-05-01,W001,P023,20,9452.2
O031846,2025-05-01,W004,P047,9,10687.86
O031847,2025-05-01,W005,P031,3,1714.02
O031848,2025-05-01,W002,P015,5,3762.15
O031849,2025-05-01,W003,P027,16,26192.96
O031850,2025-05-01,W004,P013,9,7268.4
O031851,2025-05-01,W005,P020,17,17423.13
O031852,2025-05-01,W001,P008,9,2626.11
O031853,2025-05-01,W005,P035,13,2814.89
O031854,2025-05-01,W003,P012,8,3720.4
O031855,2025-05-01,W005,P041,5,6846.4
O031856,2025-05-01,W002,P033,6,2900.7
O031857,2025-05-01,W004,P047,10,11875.4
O031858,2025-05-01,W004,P038,9,10632.6
O031859,2025-05-01,W001,P031,2,1142.68
O031860,2025-05-01,W004,P040,2,991.6
O031861,2025-05-01,W005,P032,5,5919.95
O031862,2025-05-01,W002,P042,11,4962.21
O031863,2025-05-01,W005,P041,3,4107.84
O031864,2025-05-01,W004,P039,4,3896.12
O031865,2025-05-01,W003,P004,19,3436.72
O031866,2025-05-01,W005,P015,10,7524.3
O031867,2025-05-01,W005,P027,16,26192.96
O031868,2025-05-01,W003,P036,3,3101.37
O031869,2025-05-01,W002,P021,3,745.29
O031870,2025-05-01,W004,P046,17,4527.95
O031871,2025-05-01,W003,P010,9,5695.74
O031872,2025-05-01,W005,P037,4,373.32
O031873,2025-05-01,W003,P015,5,3762.15
O031874,2025-05-01,W005,P043,17,8192.47
O031875,2025-05-01,W005,P036,8,8270.32
O031876,2025-05-01,W001,P005,2,2018.26
O031877,2025-05-01,W002,P022,8,1154.48
O031878,2025-05-01,W005,P034,2,618.32
O031879,2025-05-01,W005,P038,9,10632.6
O031880,2025-05-01,W004,P048,19,22243.68
O031881,2025-05-01,W001,P019,4,1708.56
O031882,2025-05-01,W005,P037,4,373.32
O031883,2025-05-01,W002,P009,9,4622.22
O031884,2025-05-01,W004,P022,6,865.86
O031885,2025-05-01,W001,P022,7,1010.17
O031886,2025-05-01,W003,P003,11,2820.62
O031887,2025-05-01,W003,P036,6,6202.74
O031888,2025-05-01,W001,P014,17,6146.86
O031889,2025-05-01,W002,P036,7,7236.53
O031890,2025-05-01,W003,P019,3,1281.42
O031891,2025-05-01,W003,P031,2,1142.68
O031892,2025-05-01,W005,P047,20,23750.8
O031893,2025-05-01,W001,P037,2,186.66
O031894,2025-05-01,W004,P034,1,309.16
O031895,2025-05-01,W002,P043,7,3373.37
O031896,2025-05-01,W001,P046,15,3995.25
O031897,2025-05-01,W005,P035,15,3247.95
O031898,2025-05-01,W002,P014,10,3615.8
O031899,2025-05-01,W005,P024,19,9943.84
O031900,2025-05-01,W005,P048,17,19902.24
O031901,2025-06-01,W003,P002,16,18595.36
O031902,2025-06-01,W002,P021,4,993.72
O031903,2025-06-01,W002,P004,5,904.4
O031904,2025-06-01,W001,P003,6,1538.52
O031905,2025-06-01,W002,P045,8,10595.12
O031906,2025-06-01,W001,P050,19,1781.82
O031907,2025-06-01,W003,P008,10,2917.9
O031908,2025-06-01,W004,P042,6,2706.66
O031909,2025-06-01,W001,P040,3,1487.4
O031910,2025-06-01,W001,P015,3,2257.29
O031911,2025-06-01,W002,P034,1,309.16
O031912,2025-06-01,W004,P043,9,4337.19
O031913,2025-06-01,W005,P046,14,3728.9
O031914,2025-06-01,W003,P049,9,7165.26
O031915,2025-06-01,W003,P025,2,1492.78
O031916,2025-06-01,W002,P026,17,27488.66
O031917,2025-06-01,W003,P003,20,5128.4
O031918,2025-06-01,W004,P016,10,8167.7
O031919,2025-06-01,W004,P015,3,2257.29
O031920,2025-06-01,W005,P026,12,19403.76
O031921,2025-06-01,W003,P022,7,1010.17
O031922,2025-06-01,W003,P050,14,1312.92
O031923,2025-06-01,W004,P001,8,5747.68
O031924,2025-06-01,W001,P041,9,12323.52
O031925,2025-06-01,W005,P004,16,2894.08
O031926,2025-06-01,W003,P001,9,6466.14
O031927,2025-06-01,W001,P011,20,16207.0
O031928,2025-06-01,W005,P001,3,2155.38
O031929,2025-06-01,W001,P032,8,9471.92
O031930,2025-06-01,W002,P006,7,867.65
O031931,2025-06-01,W005,P033,9,4351.05
O031932,2025-06-01,W002,P006,6,743.7
O031933,2025-06-01,W003,P044,6,7056.18
O031934,2025-06-01,W002,P048,12,14048.64
O031935,2025-06-01,W001,P024,9,4710.24
O031936,2025-06-01,W002,P024,10,5233.6
O031937,2025-06-01,W003,P013,10,8076.0
O031938,2025-06-01,W002,P003,7,1794.94
O031939,2025-06-01,W002,P044,20,23520.6
O031940,2025-06-01,W003,P039,2,1948.06
O031941,2025-06-01,W005,P006,2,247.9
O031942,2025-06-01,W001,P048,8,9365.76
O031943,2025-06-01,W001,P009,10,5135.8
O031944,2025-06-01,W003,P049,2,1592.28
O031945,2025-06-01,W001,P047,20,23750.8
O031946,2025-06-01,W002,P015,6,4514.58
O031947,2025-06-01,W003,P026,20,32339.6
O031948,2025-06-01,W004,P041,7,9584.96
O031949,2025-06-01,W002,P049,8,6369.12
O031950,2025-06-01,W005,P049,2,1592.28
O031951,2025-06-01,W005,P011,17,13775.95
O031952,2025-06-01,W005,P006,7,867.65
O031953,2025-06-01,W003,P010,12,7594.32
O031954,2025-06-01,W005,P012,3,1395.15
O031955,2025-06-01,W005,P027,6,9822.36
O031956,2025-06-01,W003,P037,1,93.33
O031957,2025-06-01,W005,P036,3,3101.37
O031958,2025-06-01,W004,P001,2,1436.92
O031959,2025-06-01,W001,P024,8,4186.88
O031960,2025-06-01,W005,P047,19,22563.26
O031961,2025-06-01,W004,P001,9,6466.14
O031962,2025-06-01,W003,P048,13,15219.36
O031963,2025-06-01,W002,P041,6,8215.68
O031964,2025-06-01,W004,P041,10,13692.8
O031965,2025-06-01,W002,P006,9,1115.55
O031966,2025-06-01,W002,P036,3,3101.37
O031967,2025-06-01,W003,P024,16,8373.76
O031968,2025-06-01,W001,P023,18,8506.98
O031969,2025-06-01,W003,P042,10,4511.1
O031970,2025-06-01,W001,P009,6,3081.48
O031971,2025-06-01,W003,P027,14,22918.84
O031972,2025-06-01,W002,P034,3,927.48
O031973,2025-06-01,W005,P024,9,4710.24
O031974,2025-06-01,W003,P011,10,8103.5
O031975,2025-06-01,W003,P009,2,1027.16
O031976,2025-06-01,W005,P001,6,4310.76
O031977,2025-06-01,W002,P043,16,7710.56
O031978,2025-06-01,W005,P046,14,3728.9
O031979,2025-06-01,W002,P012,3,1395.15
O031980,2025-06-01,W002,P047,20,23750.8
O031981,2025-06-01,W005,P003,20,5128.4
O031982,2025-06-01,W004,P009,4,2054.32
O031983,2025-06-01,W003,P017,8,1582.48
O031984,2025-06-01,W003,P049,8,6369.12
O031985,2025-06-01,W002,P013,10,8076.0
O031986,2025-06-01,W004,P034,3,927.48
O031987,2025-06-01,W003,P040,5,2479.0
O031988,2025-06-01,W001,P021,1,248.43
O031989,2025-06-01,W004,P040,10,4958.0
O031990,2025-06-01,W004,P024,15,7850.4
O031991,2025-06-01,W002,P023,20,9452.2
O031992,2025-06-01,W002,P018,4,6520.08
O031993,2025-06-01,W003,P037,4,373.32
O031994,2025-06-01,W004,P017,5,989.05
O031995,2025-06-01,W001,P049,8,6369.12
O031996,2025-06-01,W005,P028,13,14084.59
O031997,2025-06-01,W004,P040,2,991.6
O031998,2025-06-01,W001,P027,14,22918.84
O031999,2025-06-01,W003,P043,9,4337.19
O032000,2025-06-01,W002,P047,19,22563.26
O032001,2025-06-01,W001,P006,6,743.7
O032002,2025-06-01,W001,P022,7,1010.17
O032003,2025-06-01,W001,P048,6,7024.32
O032004,2025-06-01,W003,P050,8,750.24
O032005,2025-06-01,W004,P032,7,8287.93
O032006,2025-06-01,W004,P033,8,3867.6
O032007,2025-06-01,W001,P042,9,4059.99
O032008,2025-06-01,W002,P024,19,9943.84
O032009,2025-06-01,W004,P025,2,1492.78
O032010,2025-06-01,W004,P040,2,991.6
O032011,2025-06-01,W005,P006,3,371.85
