shipment_id,order_id,ship_date,delivery_date,status
SH038577,O038577,2025-12-03,2025-12-07,Delivered
SH038578,O038578,2025-12-02,2025-12-12,Delayed
SH038579,O038579,2025-12-03,2025-12-05,Delivered
SH038580,O038580,2025-12-04,2025-12-16,Delayed
SH038581,O038581,2025-12-02,2025-12-07,Delivered
SH038582,O038582,2025-12-03,2025-12-06,Delivered
SH038583,O038583,2025-12-03,2025-12-08,Delivered
SH038584,O038584,2025-12-02,2025-12-06,Delivered
SH038585,O038585,2025-12-02,2025-12-06,Delivered
SH038586,O038586,2025-12-02,2025-12-06,Delivered
SH038587,O038587,2025-12-02,2025-12-06,Delivered
SH038588,O038588,2025-12-02,2025-12-05,Delivered
SH038589,O038589,2025-12-03,2025-12-07,Delivered
SH038590,O038590,2025-12-02,2025-12-14,Delayed
SH038591,O038591,2025-12-03,2025-12-12,Delayed
SH038592,O038592,2025-12-04,2025-12-07,Delivered
SH038593,O038593,2025-12-03,2025-12-07,Delivered
SH038594,O038594,2025-12-02,2025-12-07,Delivered
SH038595,O038595,2025-12-04,2025-12-07,Delivered
SH038596,O038596,2025-12-03,2025-12-07,Delivered
SH038597,O038597,2025-12-04,2025-12-07,Delivered
SH038598,O038598,2025-12-04,2025-12-06,Delivered
SH038599,O038599,2025-12-04,2025-12-08,Delivered
SH038600,O038600,2025-12-02,2025-12-07,Delivered
SH038601,O038601,2025-12-02,2025-12-04,Delivered
SH038602,O038602,2025-12-03,2025-12-07,Delivered
SH038603,O038603,2025-12-02,2025-12-05,Delivered
SH038604,O038604,2025-12-02,2025-12-13,Delayed
SH038605,O038605,2025-12-04,2025-12-09,Delivered
SH038606,O038606,2025-12-03,2025-12-07,Delivered
SH038607,O038607,2025-12-03,2025-12-08,Delivered
SH038608,O038608,2025-12-04,2025-12-09,Delivered
SH038609,O038609,2025-12-04,2025-12-09,Delivered
SH038610,O038610,2025-12-03,2025-12-07,Delivered
SH038611,O038611,2025-12-04,2025-12-09,Delivered
SH038612,O038612,2025-12-04,2025-12-06,Delivered
SH038613,O038613,2025-12-04,2025-12-08,Delivered
SH038614,O038614,2025-12-02,2025-12-07,Delivered
SH038615,O038615,2025-12-03,2025-12-05,Delivered
SH038616,O038616,2025-12-03,2025-12-07,Delivered
SH038617,O038617,2025-12-03,2025-12-08,Delivered
SH038618,O038618,2025-12-03,2025-12-05,Delivered
SH038619,O038619,2025-12-03,2025-12-08,Delivered
SH038620,O038620,2025-12-03,,Cancelled
SH038621,O038621,2025-12-04,2025-12-08,Delivered
SH038622,O038622,2025-12-03,2025-12-05,Delivered
SH038623,O038623,2025-12-03,2025-12-08,Delivered
SH038624,O038624,2025-12-04,2025-12-06,Delivered
SH038625,O038625,2025-12-04,2025-12-10,Delayed
SH038626,O038626,2025-12-02,2025-12-05,Delivered
SH038627,O038627,2025-12-02,2025-12-06,Delivered
SH038628,O038628,2025-12-03,2025-12-05,Delivered
SH038629,O038629,2025-12-02,2025-12-04,Delivered
SH038630,O038630,2025-12-04,2025-12-06,Delivered
SH038631,O038631,2025-12-02,2025-12-04,Delivered
SH038632,O038632,2025-12-04,2025-12-08,Delivered
SH038633,O038633,2025-12-04,2025-12-07,Delivered
SH038634,O038634,2025-12-03,2025-12-06,Delivered
SH038635,O038635,2025-12-03,,Cancelled
SH038636,O038636,2025-12-04,2025-12-07,Delivered
SH038637,O038637,2025-12-04,2025-12-06,Delivered
SH038638,O038638,2025-12-04,2025-12-06,Delivered
SH038639,O038639,2025-12-03,2025-12-07,Delivered
SH038640,O038640,2025-12-02,2025-12-04,Delivered
SH038641,O038641,2025-12-02,2025-12-04,Delivered
SH038642,O038642,2025-12-03,2025-12-06,Delivered
SH038643,O038643,2025-12-02,2025-12-04,Delivered
SH038644,O038644,2025-12-02,2025-12-06,Delivered
SH038645,O038645,2025-12-02,2025-12-06,Delivered
SH038646,O038646,2025-12-03,2025-12-05,Delivered
SH038647,O038647,2025-12-04,2025-12-15,Delayed
SH038648,O038648,2025-12-03,2025-12-08,Delivered
SH038649,O038649,2025-12-04,2025-12-09,Delivered
SH038650,O038650,2025-12-04,2025-12-09,Delivered
SH038651,O038651,2025-12-02,2025-12-07,Delivered
SH038652,O038652,2025-12-03,2025-12-06,Delivered
SH038653,O038653,2025-12-03,2025-12-08,Delivered
SH038654,O038654,2025-12-02,2025-12-04,Delivered
SH038655,O038655,2025-12-04,2025-12-08,Delivered
SH038656,O038656,2025-12-02,2025-12-07,Delivered
SH038657,O038657,2025-12-02,2025-12-07,Delivered
SH038658,O038658,2025-12-02,2025-12-06,Delivered
SH038659,O038659,2025-12-03,2025-12-07,Delivered
SH038660,O038660,2025-12-03,2025-12-08,Delivered
SH038661,O038661,2025-12-03,2025-12-06,Delivered
SH038662,O038662,2025-12-04,,Cancelled
SH038663,O038663,2025-12-03,2025-12-05,Delivered
SH038664,O038664,2025-12-02,2025-12-05,Delivered
SH038665,O038665,2025-12-04,2025-12-06,Delivered
SH038666,O038666,2025-12-03,2025-12-07,Delivered
SH038667,O038667,2025-12-04,2025-12-06,Delivered
SH038668,O038668,2025-12-02,2025-12-04,Delivered
SH038669,O038669,2025-12-03,2025-12-06,Delivered
SH038670,O038670,2025-12-02,2025-12-04,Delivered
SH038671,O038671,2025-12-03,2025-12-06,Delivered
SH038672,O038672,2025-12-02,2025-12-07,Delivered
SH038673,O038673,2025-12-03,,Cancelled
SH038674,O038674,2025-12-02,2025-12-06,Delivered
SH038675,O038675,2025-12-02,2025-12-04,Delivered
SH038676,O038676,2025-12-04,2025-12-06,Delivered
SH038677,O038677,2025-12-03,2025-12-07,Delivered
SH038678,O038678,2025-12-03,2025-12-05,Delivered
SH038679,O038679,2025-12-02,2025-12-04,Delivered
SH038680,O038680,2025-12-03,2025-12-08,Delivered
SH038681,O038681,2025-12-03,2025-12-13,Delayed
SH038682,O038682,2025-12-04,2025-12-06,Delivered
SH038683,O038683,2025-12-03,2025-12-07,Delivered
SH038684,O038684,2025-12-02,2025-12-11,Delayed
SH038685,O038685,2025-12-04,2025-12-08,Delivered
SH038686,O038686,2025-12-04,2025-12-14,Delayed
SH038687,O038687,2025-12-02,2025-12-06,Delivered
SH038688,O038688,2025-12-03,2025-12-08,Delivered
SH038689,O038689,2025-12-03,2025-12-07,Delivered
SH038690,O038690,2025-12-04,2025-12-06,Delivered
SH038691,O038691,2025-12-03,2025-12-06,Delivered
SH038692,O038692,2025-12-04,2025-12-16,Delayed
SH038693,O038693,2025-12-04,2025-12-06,Delivered
SH038694,O038694,2025-12-02,2025-12-04,Delivered
SH038695,O038695,2025-12-04,2025-12-06,Delivered
SH038696,O038696,2025-12-02,2025-12-06,Delivered
SH038697,O038697,2025-12-03,2025-12-05,Delivered
SH038698,O038698,2025-12-02,2025-12-04,Delivered
SH038699,O038699,2025-12-03,2025-12-05,Delivered
SH038700,O038700,2025-12-03,2025-12-05,Delivered
SH038701,O038701,2025-12-02,2025-12-06,Delivered
SH038702,O038702,2025-12-04,2025-12-07,Delivered
SH038703,O038703,2025-12-03,2025-12-05,Delivered
SH038704,O038704,2025-12-03,2025-12-05,Delivered
SH038705,O038705,2025-12-02,2025-12-04,Delivered
SH038706,O038706,2025-12-02,2025-12-05,Delivered
SH038707,O038707,2025-12-02,2025-12-12,Delayed
SH038708,O038708,2025-12-02,2025-12-13,Delayed
SH038709,O038709,2025-12-02,2025-12-06,Delivered
SH038710,O038710,2025-12-04,2025-12-08,Delivered
SH038711,O038711,2025-12-04,2025-12-08,Delivered
SH038712,O038712,2025-12-04,2025-12-07,Delivered
SH038713,O038713,2025-12-03,2025-12-06,Delivered
SH038714,O038714,2025-12-03,2025-12-08,Delivered
SH038715,O038715,2025-12-04,2025-12-09,Delivered
SH038716,O038716,2025-12-03,2025-12-05,Delivered
SH038717,O038717,2025-12-03,2025-12-06,Delivered
SH038718,O038718,2025-12-04,2025-12-09,Delivered
SH038719,O038719,2025-12-04,2025-12-09,Delivered
SH038720,O038720,2025-12-03,2025-12-07,Delivered
SH038721,O038721,2025-12-03,2025-12-08,Delivered
SH038722,O038722,2025-12-04,2025-12-06,Delivered
SH038723,O038723,2025-12-04,2025-12-08,Delivered
SH038724,O038724,2025-12-02,2025-12-06,Delivered
SH038725,O038725,2025-12-02,2025-12-04,Delivered
SH038726,O038726,2025-12-03,2025-12-06,Delivered
SH038727,O038727,2025-12-02,2025-12-05,Delivered
SH038728,O038728,2025-12-02,2025-12-04,Delivered
SH038729,O038729,2025-12-02,2025-12-07,Delivered
SH038730,O038730,2025-12-02,2025-12-07,Delivered
SH038731,O038731,2025-12-03,2025-12-05,Delivered
SH038732,O038732,2025-12-04,2025-12-09,Delivered
SH038733,O038733,2025-12-02,2025-12-06,Delivered
SH038734,O038734,2025-12-03,2025-12-12,Delayed
SH038735,O038735,2025-12-04,2025-12-06,Delivered
SH038736,O038736,2025-12-04,2025-12-06,Delivered
SH038737,O038737,2025-12-02,2025-12-09,Delayed
SH038738,O038738,2025-12-03,2025-12-05,Delivered
SH038739,O038739,2025-12-04,2025-12-09,Delivered
SH038740,O038740,2025-12-04,2025-12-08,Delivered
SH038741,O038741,2025-12-02,2025-12-07,Delivered
SH038742,O038742,2025-12-02,2025-12-06,Delivered
SH038743,O038743,2025-12-02,2025-12-08,Delayed
SH038744,O038744,2025-12-03,2025-12-05,Delivered
SH038745,O038745,2025-12-04,2025-12-06,Delivered
SH038746,O038746,2025-12-04,2025-12-12,Delayed
SH038747,O038747,2025-12-04,2025-12-12,Delayed
SH038748,O038748,2025-12-03,2025-12-07,Delivered
SH038749,O038749,2025-12-02,2025-12-04,Delivered
SH038750,O038750,2025-12-04,2025-12-07,Delivered
SH038751,O038751,2025-12-03,2025-12-08,Delivered
SH038752,O038752,2025-12-04,2025-12-07,Delivered
SH038753,O038753,2025-12-02,2025-12-06,Delivered
SH038754,O038754,2025-12-02,2025-12-06,Delivered
SH038755,O038755,2025-12-03,2025-12-05,Delivered
SH038756,O038756,2025-12-04,2025-12-08,Delivered
SH038757,O038757,2025-12-02,2025-12-05,Delivered
SH038758,O038758,2025-12-03,2025-12-08,Delivered
SH038759,O038759,2025-12-04,2025-12-06,Delivered
SH038760,O038760,2025-12-02,2025-12-06,Delivered
SH038761,O038761,2025-12-04,2025-12-08,Delivered
SH038762,O038762,2025-12-04,2025-12-11,Delayed
SH038763,O038763,2025-12-03,2025-12-05,Delivered
SH038764,O038764,2025-12-03,2025-12-07,Delivered
SH038765,O038765,2025-12-03,2025-12-06,Delivered
SH038766,O038766,2025-12-03,2025-12-06,Delivered
SH038767,O038767,2025-12-03,2025-12-07,Delivered
SH038768,O038768,2025-12-02,2025-12-14,Delayed
SH038769,O038769,2025-12-04,2025-12-08,Delivered
SH038770,O038770,2025-12-02,2025-12-05,Delivered
SH038771,O038771,2025-12-03,2025-12-06,Delivered
SH038772,O038772,2025-12-04,2025-12-08,Delivered
SH038773,O038773,2025-12-02,2025-12-04,Delivered
SH038774,O038774,2025-12-04,2025-12-08,Delivered
SH038775,O038775,2025-12-02,2025-12-06,Delivered
SH038776,O038776,2025-12-04,2025-12-08,Delivered
SH038777,O038777,2025-12-04,2025-12-08,Delivered
SH038778,O038778,2025-12-03,2025-12-07,Delivered
SH038779,O038779,2025-12-02,2025-12-04,Delivered
SH038780,O038780,2025-12-03,2025-12-08,Delivered
SH038781,O038781,2025-12-03,2025-12-08,Delivered
SH038782,O038782,2025-12-02,2025-12-07,Delivered
SH038783,O038783,2025-12-04,2025-12-06,Delivered
SH038784,O038784,2025-12-03,2025-12-07,Delivered
SH038785,O038785,2025-12-02,2025-12-04,Delivered
SH038786,O038786,2025-12-02,2025-12-07,Delivered
SH038787,O038787,2025-12-02,,Cancelled
SH038788,O038788,2025-12-04,2025-12-13,Delayed
SH038789,O038789,2025-12-04,2025-12-07,Delivered
SH038790,O038790,2025-12-02,2025-12-10,Delayed
SH038791,O038791,2025-12-03,2025-12-07,Delivered
SH038792,O038792,2025-12-02,2025-12-04,Delivered
SH038793,O038793,2025-12-02,2025-12-07,Delivered
SH038794,O038794,2025-12-03,2025-12-08,Delivered
SH038795,O038795,2025-12-03,2025-12-07,Delivered
SH038796,O038796,2025-12-02,2025-12-04,Delivered
SH038797,O038797,2025-12-02,2025-12-07,Delivered
SH038798,O038798,2025-12-03,2025-12-05,Delivered
SH038799,O038799,2025-12-02,2025-12-05,Delivered
SH038800,O038800,2025-12-02,2025-12-05,Delivered
SH038801,O038801,2025-12-02,2025-12-13,Delayed
SH038802,O038802,2025-12-03,2025-12-08,Delivered
SH038803,O038803,2025-12-03,2025-12-07,Delivered
SH038804,O038804,2025-12-04,2025-12-06,Delivered
SH038805,O038805,2025-12-04,,Cancelled
SH038806,O038806,2025-12-04,2025-12-09,Delivered
SH038807,O038807,2025-12-03,2025-12-15,Delayed
SH038808,O038808,2025-12-03,2025-12-05,Delivered
SH038809,O038809,2025-12-02,2025-12-05,Delivered
SH038810,O038810,2025-12-03,2025-12-08,Delivered
SH038811,O038811,2025-12-04,2025-12-09,Delivered
SH038812,O038812,2025-12-02,2025-12-06,Delivered
SH038813,O038813,2025-12-03,2025-12-07,Delivered
SH038814,O038814,2025-12-04,2025-12-06,Delivered
SH038815,O038815,2025-12-04,2025-12-06,Delivered
SH038816,O038816,2025-12-03,2025-12-08,Delivered
SH038817,O038817,2025-12-02,2025-12-06,Delivered
SH038818,O038818,2025-12-02,2025-12-06,Delivered
SH038819,O038819,2025-12-02,2025-12-04,Delivered
SH038820,O038820,2025-12-03,2025-12-07,Delivered
SH038821,O038821,2025-12-03,2025-12-08,Delivered
SH038822,O038822,2025-12-02,2025-12-05,Delivered
SH038823,O038823,2025-12-03,2025-12-06,Delivered
SH038824,O038824,2025-12-04,2025-12-07,Delivered
SH038825,O038825,2025-12-03,2025-12-12,Delayed
SH038826,O038826,2025-12-03,2025-12-08,Delivered
SH038827,O038827,2025-12-04,2025-12-09,Delivered
SH038828,O038828,2025-12-02,2025-12-07,Delivered
SH038829,O038829,2025-12-02,2025-12-07,Delivered
SH038830,O038830,2025-12-02,2025-12-07,Delivered
SH038831,O038831,2025-12-03,,Cancelled
SH038832,O038832,2025-12-02,2025-12-07,Delivered
SH038833,O038833,2025-12-02,2025-12-04,Delivered
SH038834,O038834,2025-12-04,2025-12-07,Delivered
SH038835,O038835,2025-12-02,2025-12-07,Delivered
SH038836,O038836,2025-12-03,2025-12-08,Delivered
SH038837,O038837,2025-12-04,2025-12-12,Delayed
SH038838,O038838,2025-12-04,2025-12-07,Delivered
SH038839,O038839,2025-12-04,2025-12-08,Delivered
SH038840,O038840,2025-12-04,2025-12-11,Delayed
SH038841,O038841,2025-12-02,2025-12-08,Delayed
SH038842,O038842,2025-12-04,2025-12-06,Delivered
SH038843,O038843,2025-12-03,,Cancelled
SH038844,O038844,2025-12-03,2025-12-11,Delayed
SH038845,O038845,2025-12-03,2025-12-08,Delivered
SH038846,O038846,2025-12-02,2025-12-06,Delivered
SH038847,O038847,2025-12-02,2025-12-07,Delivered
SH038848,O038848,2025-12-04,2025-12-08,Delivered
SH038849,O038849,2025-12-03,2025-12-08,Delivered
SH038850,O038850,2025-12-03,2025-12-06,Delivered
SH038851,O038851,2025-12-04,2025-12-06,Delivered
SH038852,O038852,2025-12-04,2025-12-07,Delivered
SH038853,O038853,2025-12-03,2025-12-10,Delayed
SH038854,O038854,2025-12-03,2025-12-07,Delivered
SH038855,O038855,2025-12-02,2025-12-06,Delivered
SH038856,O038856,2025-12-03,2025-12-13,Delayed
SH038857,O038857,2025-12-04,2025-12-08,Delivered
SH038858,O038858,2025-12-03,2025-12-08,Delivered
SH038859,O038859,2025-12-03,2025-12-08,Delivered
SH038860,O038860,2025-12-02,2025-12-04,Delivered
SH038861,O038861,2025-12-03,2025-12-06,Delivered
SH038862,O038862,2025-12-04,2025-12-06,Delivered
SH038863,O038863,2025-12-04,2025-12-08,Delivered
SH038864,O038864,2025-12-03,2025-12-05,Delivered
SH038865,O038865,2025-12-04,2025-12-06,Delivered
SH038866,O038866,2025-12-04,2025-12-08,Delivered
SH038867,O038867,2025-12-03,2025-12-09,Delayed
SH038868,O038868,2025-12-02,2025-12-06,Delivered
SH038869,O038869,2025-12-04,2025-12-09,Delivered
SH038870,O038870,2025-12-04,2025-12-09,Delivered
SH038871,O038871,2025-12-02,2025-12-04,Delivered
SH038872,O038872,2025-12-04,2025-12-07,Delivered
SH038873,O038873,2025-12-03,2025-12-08,Delivered
SH038874,O038874,2025-12-03,2025-12-05,Delivered
SH038875,O038875,2025-12-03,2025-12-07,Delivered
SH038876,O038876,2025-12-03,2025-12-12,Delayed
SH038877,O038877,2025-12-04,2025-12-06,Delivered
SH038878,O038878,2025-12-03,2025-12-08,Delivered
SH038879,O038879,2025-12-04,2025-12-09,Delivered
SH038880,O038880,2025-12-03,2025-12-05,Delivered
SH038881,O038881,2025-12-04,2025-12-06,Delivered
SH038882,O038882,2025-12-03,2025-12-08,Delivered
SH038883,O038883,2025-12-03,2025-12-07,Delivered
SH038884,O038884,2025-12-02,2025-12-07,Delivered
SH038885,O038885,2025-12-02,2025-12-05,Delivered
SH038886,O038886,2025-12-02,2025-12-07,Delivered
SH038887,O038887,2025-12-03,2025-12-05,Delivered
SH038888,O038888,2025-12-03,2025-12-05,Delivered
SH038889,O038889,2025-12-04,,Cancelled
SH038890,O038890,2025-12-04,2025-12-08,Delivered
SH038891,O038891,2025-12-04,2025-12-09,Delivered
SH038892,O038892,2025-12-02,2025-12-05,Delivered
SH038893,O038893,2025-12-02,2025-12-11,Delayed
SH038894,O038894,2025-12-03,2025-12-07,Delivered
SH038895,O038895,2025-12-03,2025-12-06,Delivered
SH038896,O038896,2025-12-04,2025-12-07,Delivered
SH038897,O038897,2025-12-03,2025-12-07,Delivered
SH038898,O038898,2025-12-02,2025-12-04,Delivered
SH038899,O038899,2025-12-04,2025-12-08,Delivered
SH038900,O038900,2025-12-02,2025-12-04,Delivered
SH038901,O038901,2025-12-02,2025-12-06,Delivered
SH038902,O038902,2025-12-03,2025-12-07,Delivered
SH038903,O038903,2025-12-03,2025-12-08,Delivered
SH038904,O038904,2025-12-03,2025-12-09,Delayed
SH038905,O038905,2025-12-02,,Cancelled
SH038906,O038906,2025-12-04,2025-12-09,Delivered
SH038907,O038907,2025-12-03,2025-12-05,Delivered
SH038908,O038908,2025-12-02,2025-12-06,Delivered
SH038909,O038909,2025-12-02,2025-12-06,Delivered
SH038910,O038910,2025-12-04,2025-12-09,Delivered
SH038911,O038911,2025-12-03,2025-12-07,Delivered
SH038912,O038912,2025-12-03,2025-12-07,Delivered
SH038913,O038913,2025-12-04,2025-12-07,Delivered
SH038914,O038914,2025-12-02,2025-12-07,Delivered
SH038915,O038915,2025-12-04,2025-12-09,Delivered
SH038916,O038916,2025-12-02,2025-12-05,Delivered
SH038917,O038917,2025-12-02,2025-12-06,Delivered
SH038918,O038918,2025-12-02,2025-12-14,Delayed
SH038919,O038919,2025-12-04,2025-12-08,Delivered
SH038920,O038920,2025-12-04,2025-12-15,Delayed
SH038921,O038921,2025-12-02,2025-12-05,Delivered
SH038922,O038922,2025-12-03,2025-12-07,Delivered
SH038923,O038923,2025-12-04,2025-12-15,Delayed
SH038924,O038924,2025-12-04,2025-12-08,Delivered
SH038925,O038925,2025-12-02,2025-12-06,Delivered
SH038926,O038926,2025-12-02,,Cancelled
SH038927,O038927,2025-12-04,2025-12-09,Delivered
SH038928,O038928,2025-12-03,2025-12-08,Delivered
SH038929,O038929,2025-12-02,2025-12-06,Delivered
SH038930,O038930,2025-12-02,2025-12-06,Delivered
SH038931,O038931,2025-12-03,2025-12-06,Delivered
SH038932,O038932,2025-12-03,2025-12-06,Delivered
SH038933,O038933,2025-12-04,2025-12-06,Delivered
SH038934,O038934,2025-12-02,2025-12-05,Delivered
SH038935,O038935,2025-12-04,2025-12-09,Delivered
SH038936,O038936,2025-12-03,2025-12-06,Delivered
SH038937,O038937,2025-12-03,2025-12-08,Delivered
SH038938,O038938,2025-12-04,2025-12-09,Delivered
SH038939,O038939,2025-12-04,2025-12-07,Delivered
SH038940,O038940,2025-12-03,2025-12-06,Delivered
SH038941,O038941,2025-12-04,2025-12-06,Delivered
SH038942,O038942,2025-12-03,2025-12-07,Delivered
SH038943,O038943,2025-12-02,2025-12-05,Delivered
SH038944,O038944,2025-12-03,2025-12-10,Delayed
SH038945,O038945,2025-12-04,2025-12-11,Delayed
SH038946,O038946,2025-12-02,2025-12-05,Delivered
SH038947,O038947,2025-12-04,2025-12-08,Delivered
SH038948,O038948,2025-12-03,2025-12-07,Delivered
SH038949,O038949,2025-12-02,2025-12-05,Delivered
SH038950,O038950,2025-12-04,2025-12-15,Delayed
SH038951,O038951,2025-12-04,2025-12-07,Delivered
SH038952,O038952,2025-12-04,2025-12-09,Delivered
SH038953,O038953,2025-12-03,2025-12-08,Delivered
SH038954,O038954,2025-12-04,2025-12-15,Delayed
SH038955,O038955,2025-12-04,2025-12-08,Delivered
SH038956,O038956,2025-12-03,2025-12-15,Delayed
SH038957,O038957,2025-12-04,,Cancelled
SH038958,O038958,2025-12-04,2025-12-09,Delivered
SH038959,O038959,2025-12-02,,Cancelled
SH038960,O038960,2025-12-03,2025-12-08,Delivered
SH038961,O038961,2025-12-02,2025-12-06,Delivered
SH038962,O038962,2025-12-03,2025-12-08,Delivered
SH038963,O038963,2025-12-02,,Cancelled
SH038964,O038964,2025-12-04,2025-12-09,Delivered
SH038965,O038965,2025-12-02,2025-12-07,Delivered
SH038966,O038966,2025-12-04,2025-12-12,Delayed
SH038967,O038967,2025-12-04,2025-12-09,Delivered
SH038968,O038968,2025-12-02,2025-12-04,Delivered
SH038969,O038969,2025-12-02,2025-12-05,Delivered
SH038970,O038970,2025-12-04,2025-12-08,Delivered
SH038971,O038971,2025-12-03,2025-12-14,Delayed
SH038972,O038972,2025-12-03,2025-12-06,Delivered
SH038973,O038973,2025-12-02,2025-12-04,Delivered
SH038974,O038974,2025-12-04,2025-12-14,Delayed
SH038975,O038975,2025-12-03,2025-12-07,Delivered
SH038976,O038976,2025-12-02,2025-12-07,Delivered
SH038977,O038977,2025-12-03,2025-12-08,Delivered
SH038978,O038978,2025-12-04,2025-12-08,Delivered
SH038979,O038979,2025-12-04,2025-12-07,Delivered
SH038980,O038980,2025-12-02,2025-12-06,Delivered
SH038981,O038981,2025-12-03,2025-12-08,Delivered
SH038982,O038982,2025-12-02,2025-12-04,Delivered
SH038983,O038983,2025-12-02,2025-12-05,Delivered
SH038984,O038984,2025-12-03,2025-12-05,Delivered
