po_id,supplier_id,product_id,order_date,expected_date,received_date,quantity,unit_cost,delay_days
PO010913,S006,P007,2025-02-01,2025-02-12,2025-02-12,228,840.82,0
PO010914,S010,P032,2025-02-01,2025-02-13,2025-02-16,188,837.3,3
PO010915,S006,P025,2025-02-01,2025-02-09,2025-02-17,384,569.37,8
PO010916,S001,P037,2025-02-01,2025-02-08,2025-02-08,252,55.25,0
PO010917,S010,P003,2025-02-01,2025-02-11,2025-02-11,371,198.22,0
PO010918,S005,P037,2025-02-01,2025-02-07,2025-02-07,278,55.25,0
PO010919,S008,P007,2025-02-01,2025-02-12,2025-02-12,202,840.82,0
PO010920,S010,P049,2025-02-01,2025-02-13,2025-02-13,194,546.6,0
PO010921,S006,P037,2025-03-01,2025-03-09,2025-03-09,214,55.25,0
PO010922,S007,P046,2025-03-01,2025-03-12,2025-03-12,106,163.61,0
PO010923,S001,P038,2025-03-01,2025-03-08,2025-03-08,353,721.51,0
PO010924,S013,P007,2025-03-01,2025-03-19,2025-03-19,224,840.82,0
PO010925,S015,P046,2025-03-01,2025-03-19,2025-03-19,240,163.61,0
PO010926,S004,P025,2025-03-01,2025-03-07,2025-03-07,109,569.37,0
PO010927,S011,P031,2025-03-01,2025-03-21,2025-03-21,362,419.24,0
PO010928,S013,P027,2025-03-01,2025-03-18,2025-03-18,89,942.52,0
PO010929,S010,P050,2025-03-01,2025-03-13,2025-03-13,466,74.15,0
PO010930,S014,P042,2025-03-01,2025-03-18,2025-03-18,332,364.35,0
PO010931,S003,P007,2025-03-01,2025-03-08,2025-03-08,315,840.82,0
PO010932,S009,P030,2025-03-01,2025-03-09,2025-03-13,494,92.97,4
PO010933,S002,P025,2025-03-01,2025-03-06,2025-03-06,98,569.37,0
PO010934,S015,P024,2025-03-01,2025-03-20,2025-03-20,467,346.13,0
PO010935,S011,P033,2025-03-01,2025-03-20,2025-03-20,104,316.89,0
PO010936,S011,P035,2025-03-01,2025-03-16,2025-03-16,279,120.82,0
PO010937,S011,P006,2025-03-01,2025-03-16,2025-03-16,97,69.56,0
PO010938,S010,P009,2025-03-01,2025-03-13,2025-03-13,314,339.03,0
PO010939,S001,P049,2025-03-01,2025-03-08,2025-03-08,294,546.6,0
PO010940,S005,P002,2025-03-01,2025-03-08,2025-03-08,469,745.39,0
PO010941,S010,P021,2025-03-01,2025-03-13,2025-03-13,106,165.94,0
PO010942,S011,P001,2025-03-01,2025-03-16,2025-03-21,432,405.81,5
PO010943,S009,P049,2025-03-01,2025-03-09,2025-03-15,343,546.6,6
PO010944,S006,P045,2025-03-01,2025-03-12,2025-03-19,293,892.85,7
PO010945,S015,P040,2025-03-01,2025-03-20,2025-03-30,272,390.54,10
PO010946,S001,P014,2025-03-01,2025-03-06,2025-03-06,144,239.69,0
PO010947,S002,P004,2025-03-01,2025-03-06,2025-03-06,88,105.18,0
PO010948,S007,P017,2025-03-01,2025-03-12,2025-03-12,374,111.8,0
PO010949,S006,P033,2025-03-01,2025-03-13,2025-03-13,280,316.89,0
PO010950,S012,P006,2025-03-01,2025-03-16,2025-03-16,176,69.56,0
PO010951,S009,P043,2025-03-01,2025-03-10,2025-03-10,108,345.43,0
PO010952,S009,P006,2025-03-01,2025-03-12,2025-03-12,493,69.56,0
PO010953,S005,P029,2025-03-01,2025-03-08,2025-03-08,257,134.07,0
PO010954,S006,P034,2025-03-01,2025-03-09,2025-03-09,349,183.88,0
PO010955,S012,P014,2025-03-01,2025-03-18,2025-03-18,159,239.69,0
PO010956,S002,P036,2025-03-01,2025-03-07,2025-03-07,134,783.63,0
PO010957,S004,P023,2025-03-01,2025-03-07,2025-03-07,157,295.84,0
PO010958,S005,P013,2025-03-01,2025-03-06,2025-03-06,110,483.27,0
PO010959,S013,P008,2025-03-01,2025-03-17,2025-03-24,135,222.73,7
PO010960,S011,P016,2025-03-01,2025-03-20,2025-03-20,241,627.17,0
PO010961,S011,P034,2025-03-01,2025-03-19,2025-03-19,190,183.88,0
PO010962,S003,P022,2025-03-01,2025-03-06,2025-03-06,339,82.67,0
PO010963,S004,P001,2025-03-01,2025-03-06,2025-03-06,115,405.81,0
PO010964,S004,P001,2025-03-01,2025-03-08,2025-03-08,408,405.81,0
PO010965,S013,P044,2025-03-01,2025-03-16,2025-03-16,460,743.13,0
PO010966,S012,P044,2025-03-01,2025-03-21,2025-03-29,176,743.13,8
PO010967,S013,P025,2025-03-01,2025-03-16,2025-03-22,61,569.37,6
PO010968,S008,P001,2025-03-01,2025-03-09,2025-03-09,206,405.81,0
PO010969,S004,P038,2025-03-01,2025-03-06,2025-03-06,111,721.51,0
PO010970,S013,P038,2025-03-01,2025-03-20,2025-03-29,415,721.51,9
PO010971,S002,P044,2025-03-01,2025-03-06,2025-03-06,134,743.13,0
PO010972,S007,P005,2025-03-01,2025-03-11,2025-03-11,205,621.06,0
PO010973,S015,P049,2025-03-01,2025-03-21,2025-03-26,417,546.6,5
PO010974,S004,P042,2025-03-01,2025-03-06,2025-03-06,127,364.35,0
PO010975,S009,P033,2025-03-01,2025-03-09,2025-03-09,75,316.89,0
PO010976,S010,P046,2025-03-01,2025-03-11,2025-03-11,474,163.61,0
PO010977,S008,P016,2025-03-01,2025-03-10,2025-03-13,281,627.17,3
PO010978,S008,P024,2025-03-01,2025-03-13,2025-03-13,136,346.13,0
PO010979,S001,P050,2025-03-01,2025-03-07,2025-03-07,61,74.15,0
PO010980,S009,P034,2025-03-01,2025-03-12,2025-03-12,119,183.88,0
PO010981,S009,P008,2025-03-01,2025-03-13,2025-03-13,169,222.73,0
PO010982,S010,P025,2025-03-01,2025-03-10,2025-03-10,162,569.37,0
PO010983,S011,P013,2025-03-01,2025-03-21,2025-03-21,403,483.27,0
PO010984,S014,P013,2025-03-01,2025-03-21,2025-03-30,428,483.27,9
PO010985,S004,P006,2025-03-01,2025-03-07,2025-03-07,151,69.56,0
PO010986,S008,P023,2025-03-01,2025-03-11,2025-03-18,51,295.84,7
PO010987,S014,P042,2025-03-01,2025-03-18,2025-03-26,289,364.35,8
PO010988,S013,P006,2025-03-01,2025-03-20,2025-03-20,143,69.56,0
PO010989,S003,P031,2025-03-01,2025-03-07,2025-03-07,126,419.24,0
PO010990,S007,P022,2025-03-01,2025-03-11,2025-03-11,483,82.67,0
PO010991,S001,P005,2025-03-01,2025-03-08,2025-03-08,156,621.06,0
PO010992,S014,P022,2025-03-01,2025-03-17,2025-03-17,290,82.67,0
PO010993,S003,P038,2025-03-01,2025-03-06,2025-03-06,419,721.51,0
PO010994,S005,P015,2025-03-01,2025-03-07,2025-03-07,422,612.79,0
PO010995,S004,P003,2025-03-01,2025-03-07,2025-03-07,159,198.22,0
PO010996,S010,P021,2025-03-01,2025-03-09,2025-03-09,210,165.94,0
PO010997,S004,P041,2025-03-01,2025-03-08,2025-03-08,329,869.95,0
PO010998,S002,P035,2025-03-01,2025-03-08,2025-03-08,386,120.82,0
PO010999,S001,P007,2025-03-01,2025-03-08,2025-03-08,345,840.82,0
PO011000,S011,P011,2025-03-01,2025-03-16,2025-03-16,395,631.26,0
PO011001,S012,P008,2025-03-01,2025-03-21,2025-03-26,267,222.73,5
PO011002,S008,P020,2025-03-01,2025-03-12,2025-03-12,351,700.02,0
PO011003,S009,P036,2025-03-01,2025-03-12,2025-03-12,444,783.63,0
PO011004,S011,P032,2025-03-01,2025-03-19,2025-03-21,151,837.3,2
PO011005,S012,P007,2025-03-01,2025-03-17,2025-03-17,154,840.82,0
PO011006,S003,P016,2025-03-01,2025-03-07,2025-03-07,201,627.17,0
PO011007,S004,P032,2025-03-01,2025-03-06,2025-03-06,359,837.3,0
PO011008,S003,P006,2025-03-01,2025-03-07,2025-03-07,180,69.56,0
PO011009,S007,P018,2025-03-01,2025-03-13,2025-03-13,386,967.35,0
PO011010,S010,P025,2025-03-01,2025-03-11,2025-03-11,147,569.37,0
PO011011,S001,P029,2025-03-01,2025-03-08,2025-03-08,92,134.07,0
PO011012,S009,P017,2025-03-01,2025-03-10,2025-03-10,339,111.8,0
PO011013,S004,P049,2025-03-01,2025-03-07,2025-03-07,393,546.6,0
PO011014,S013,P022,2025-03-01,2025-03-18,2025-03-28,348,82.67,10
PO011015,S015,P006,2025-03-01,2025-03-17,2025-03-23,491,69.56,6
PO011016,S007,P039,2025-03-01,2025-03-13,2025-03-13,353,782.71,0
PO011017,S013,P015,2025-03-01,2025-03-21,2025-03-21,394,612.79,0
PO011018,S015,P030,2025-03-01,2025-03-16,2025-03-16,117,92.97,0
PO011019,S006,P024,2025-03-01,2025-03-09,2025-03-09,470,346.13,0
PO011020,S015,P049,2025-03-01,2025-03-20,2025-03-20,345,546.6,0
PO011021,S009,P026,2025-03-01,2025-03-11,2025-03-11,183,971.11,0
PO011022,S002,P001,2025-03-01,2025-03-06,2025-03-06,201,405.81,0
PO011023,S002,P017,2025-03-01,2025-03-06,2025-03-06,163,111.8,0
PO011024,S007,P042,2025-03-01,2025-03-09,2025-03-09,333,364.35,0
PO011025,S005,P036,2025-03-01,2025-03-07,2025-03-07,178,783.63,0
PO011026,S012,P037,2025-03-01,2025-03-21,2025-03-21,307,55.25,0
PO011027,S012,P050,2025-03-01,2025-03-16,2025-03-16,355,74.15,0
PO011028,S008,P050,2025-03-01,2025-03-09,2025-03-13,125,74.15,4
PO011029,S012,P007,2025-03-01,2025-03-18,2025-03-18,153,840.82,0
PO011030,S009,P044,2025-03-01,2025-03-10,2025-03-10,55,743.13,0
PO011031,S009,P039,2025-03-01,2025-03-09,2025-03-19,178,782.71,10
PO011032,S006,P007,2025-03-01,2025-03-09,2025-03-09,157,840.82,0
PO011033,S002,P011,2025-03-01,2025-03-07,2025-03-07,228,631.26,0
PO011034,S006,P050,2025-03-01,2025-03-10,2025-03-10,431,74.15,0
PO011035,S014,P013,2025-03-01,2025-03-19,2025-03-19,132,483.27,0
PO011036,S012,P001,2025-03-01,2025-03-19,2025-03-19,166,405.81,0
PO011037,S005,P007,2025-03-01,2025-03-08,2025-03-08,303,840.82,0
PO011038,S004,P019,2025-03-01,2025-03-07,2025-03-07,318,339.38,0
PO011039,S002,P015,2025-03-01,2025-03-06,2025-03-06,188,612.79,0
PO011040,S008,P043,2025-03-01,2025-03-10,2025-03-10,333,345.43,0
PO011041,S008,P044,2025-03-01,2025-03-09,2025-03-09,146,743.13,0
PO011042,S009,P048,2025-03-01,2025-03-09,2025-03-09,69,782.42,0
PO011043,S011,P001,2025-03-01,2025-03-18,2025-03-18,311,405.81,0
PO011044,S002,P017,2025-03-01,2025-03-07,2025-03-07,153,111.8,0
PO011045,S009,P030,2025-03-01,2025-03-11,2025-03-11,448,92.97,0
PO011046,S009,P048,2025-03-01,2025-03-09,2025-03-09,285,782.42,0
PO011047,S012,P005,2025-03-01,2025-03-21,2025-03-26,325,621.06,5
PO011048,S002,P047,2025-03-01,2025-03-08,2025-03-08,438,772.75,0
PO011049,S014,P034,2025-03-01,2025-03-16,2025-03-19,58,183.88,3
PO011050,S015,P049,2025-03-01,2025-03-17,2025-03-23,189,546.6,6
PO011051,S014,P048,2025-03-01,2025-03-17,2025-03-17,62,782.42,0
PO011052,S006,P049,2025-03-01,2025-03-10,2025-03-10,152,546.6,0
PO011053,S010,P029,2025-03-01,2025-03-10,2025-03-10,287,134.07,0
PO011054,S011,P023,2025-03-01,2025-03-16,2025-03-23,221,295.84,7
PO011055,S015,P046,2025-03-01,2025-03-19,2025-03-19,152,163.61,0
PO011056,S011,P028,2025-03-01,2025-03-20,2025-03-20,231,618.0,0
PO011057,S013,P012,2025-03-01,2025-03-21,2025-03-21,477,327.54,0
PO011058,S014,P004,2025-03-01,2025-03-19,2025-03-19,390,105.18,0
PO011059,S003,P019,2025-03-01,2025-03-07,2025-03-07,160,339.38,0
PO011060,S009,P022,2025-03-01,2025-03-10,2025-03-10,436,82.67,0
PO011061,S004,P012,2025-03-01,2025-03-07,2025-03-07,179,327.54,0
PO011062,S006,P038,2025-03-01,2025-03-11,2025-03-11,371,721.51,0
PO011063,S006,P002,2025-03-01,2025-03-13,2025-03-13,390,745.39,0
PO011064,S007,P039,2025-03-01,2025-03-11,2025-03-11,206,782.71,0
PO011065,S012,P032,2025-03-01,2025-03-21,2025-03-21,243,837.3,0
PO011066,S004,P006,2025-03-01,2025-03-06,2025-03-06,328,69.56,0
PO011067,S002,P033,2025-03-01,2025-03-07,2025-03-07,195,316.89,0
PO011068,S013,P030,2025-03-01,2025-03-21,2025-03-21,79,92.97,0
PO011069,S005,P037,2025-03-01,2025-03-07,2025-03-07,330,55.25,0
PO011070,S004,P021,2025-03-01,2025-03-07,2025-03-07,331,165.94,0
PO011071,S008,P036,2025-03-01,2025-03-09,2025-03-09,192,783.63,0
PO011072,S013,P033,2025-03-01,2025-03-20,2025-03-20,84,316.89,0
PO011073,S003,P019,2025-03-01,2025-03-07,2025-03-07,192,339.38,0
PO011074,S002,P010,2025-03-01,2025-03-08,2025-03-08,116,460.35,0
PO011075,S009,P011,2025-03-01,2025-03-12,2025-03-12,363,631.26,0
PO011076,S002,P036,2025-03-01,2025-03-08,2025-03-08,486,783.63,0
PO011077,S003,P042,2025-03-01,2025-03-06,2025-03-06,488,364.35,0
PO011078,S006,P014,2025-03-01,2025-03-10,2025-03-10,338,239.69,0
PO011079,S006,P043,2025-03-01,2025-03-09,2025-03-09,473,345.43,0
PO011080,S009,P029,2025-03-01,2025-03-11,2025-03-11,448,134.07,0
PO011081,S003,P048,2025-03-01,2025-03-06,2025-03-06,210,782.42,0
PO011082,S012,P010,2025-03-01,2025-03-17,2025-03-22,64,460.35,5
PO011083,S012,P003,2025-03-01,2025-03-21,2025-03-21,363,198.22,0
PO011084,S011,P027,2025-03-01,2025-03-18,2025-03-18,383,942.52,0
PO011085,S007,P018,2025-03-01,2025-03-11,2025-03-11,418,967.35,0
PO011086,S012,P042,2025-03-01,2025-03-18,2025-03-19,221,364.35,1
PO011087,S006,P044,2025-03-01,2025-03-13,2025-03-21,172,743.13,8
PO011088,S008,P043,2025-03-01,2025-03-12,2025-03-17,147,345.43,5
PO011089,S008,P031,2025-03-01,2025-03-12,2025-03-12,140,419.24,0
PO011090,S002,P035,2025-03-01,2025-03-08,2025-03-08,232,120.82,0
PO011091,S013,P027,2025-03-01,2025-03-19,2025-03-19,284,942.52,0
PO011092,S008,P033,2025-03-01,2025-03-10,2025-03-10,280,316.89,0
PO011093,S001,P049,2025-03-01,2025-03-07,2025-03-07,179,546.6,0
PO011094,S010,P033,2025-03-01,2025-03-11,2025-03-11,196,316.89,0
PO011095,S006,P037,2025-03-01,2025-03-12,2025-03-12,252,55.25,0
PO011096,S005,P002,2025-03-01,2025-03-08,2025-03-08,386,745.39,0
PO011097,S005,P012,2025-03-01,2025-03-06,2025-03-06,79,327.54,0
PO011098,S007,P007,2025-03-01,2025-03-09,2025-03-09,147,840.82,0
PO011099,S011,P019,2025-03-01,2025-03-17,2025-03-25,401,339.38,8
PO011100,S015,P009,2025-03-01,2025-03-21,2025-03-21,477,339.03,0
PO011101,S008,P044,2025-03-01,2025-03-10,2025-03-10,470,743.13,0
PO011102,S003,P023,2025-03-01,2025-03-07,2025-03-07,370,295.84,0
PO011103,S011,P048,2025-03-01,2025-03-18,2025-03-18,433,782.42,0
PO011104,S009,P002,2025-03-01,2025-03-09,2025-03-09,217,745.39,0
PO011105,S002,P004,2025-03-01,2025-03-08,2025-03-08,471,105.18,0
PO011106,S015,P016,2025-03-01,2025-03-19,2025-03-19,286,627.17,0
PO011107,S007,P023,2025-03-01,2025-03-13,2025-03-13,177,295.84,0
PO011108,S014,P024,2025-03-01,2025-03-21,2025-03-21,163,346.13,0
PO011109,S008,P044,2025-03-01,2025-03-09,2025-03-09,405,743.13,0
PO011110,S010,P018,2025-03-01,2025-03-10,2025-03-10,252,967.35,0
PO011111,S012,P035,2025-03-01,2025-03-16,2025-03-24,392,120.82,8
PO011112,S004,P013,2025-03-01,2025-03-06,2025-03-06,388,483.27,0
PO011113,S011,P036,2025-03-01,2025-03-20,2025-03-24,456,783.63,4
PO011114,S003,P015,2025-03-01,2025-03-06,2025-03-06,438,612.79,0
PO011115,S003,P018,2025-03-01,2025-03-06,2025-03-06,421,967.35,0
PO011116,S001,P036,2025-03-01,2025-03-06,2025-03-06,60,783.63,0
PO011117,S013,P049,2025-03-01,2025-03-16,2025-03-22,319,546.6,6
PO011118,S008,P006,2025-03-01,2025-03-13,2025-03-13,252,69.56,0
PO011119,S007,P009,2025-03-01,2025-03-10,2025-03-10,452,339.03,0
PO011120,S009,P036,2025-03-01,2025-03-13,2025-03-13,345,783.63,0
PO011121,S004,P045,2025-03-01,2025-03-06,2025-03-06,58,892.85,0
PO011122,S010,P023,2025-03-01,2025-03-13,2025-03-23,398,295.84,10
PO011123,S015,P015,2025-03-01,2025-03-17,2025-03-26,437,612.79,9
PO011124,S003,P042,2025-03-01,2025-03-06,2025-03-06,173,364.35,0
PO011125,S003,P037,2025-03-01,2025-03-07,2025-03-07,442,55.25,0
PO011126,S004,P049,2025-03-01,2025-03-08,2025-03-08,175,546.6,0
PO011127,S002,P005,2025-03-01,2025-03-07,2025-03-07,466,621.06,0
PO011128,S005,P050,2025-03-01,2025-03-07,2025-03-07,251,74.15,0
PO011129,S009,P013,2025-03-01,2025-03-11,2025-03-14,53,483.27,3
PO011130,S008,P010,2025-03-01,2025-03-10,2025-03-10,266,460.35,0
PO011131,S010,P012,2025-03-01,2025-03-12,2025-03-12,338,327.54,0
PO011132,S007,P029,2025-03-01,2025-03-10,2025-03-10,495,134.07,0
PO011133,S009,P017,2025-03-01,2025-03-12,2025-03-12,320,111.8,0
PO011134,S003,P009,2025-03-01,2025-03-06,2025-03-06,108,339.03,0
PO011135,S014,P050,2025-03-01,2025-03-17,2025-03-17,298,74.15,0
PO011136,S013,P001,2025-03-01,2025-03-17,2025-03-24,347,405.81,7
PO011137,S010,P008,2025-03-01,2025-03-09,2025-03-09,100,222.73,0
PO011138,S005,P012,2025-03-01,2025-03-08,2025-03-08,296,327.54,0
PO011139,S006,P024,2025-03-01,2025-03-13,2025-03-13,116,346.13,0
PO011140,S012,P007,2025-03-01,2025-03-17,2025-03-17,119,840.82,0
PO011141,S002,P012,2025-03-01,2025-03-08,2025-03-08,301,327.54,0
PO011142,S004,P050,2025-03-01,2025-03-07,2025-03-07,359,74.15,0
PO011143,S014,P034,2025-03-01,2025-03-21,2025-03-21,121,183.88,0
PO011144,S004,P016,2025-03-01,2025-03-07,2025-03-07,188,627.17,0
PO011145,S001,P035,2025-03-01,2025-03-08,2025-03-08,252,120.82,0
PO011146,S014,P033,2025-03-01,2025-03-17,2025-03-19,234,316.89,2
PO011147,S002,P036,2025-03-01,2025-03-06,2025-03-06,436,783.63,0
PO011148,S011,P030,2025-03-01,2025-03-20,2025-03-20,316,92.97,0
PO011149,S015,P020,2025-03-01,2025-03-16,2025-03-16,105,700.02,0
PO011150,S008,P018,2025-03-01,2025-03-09,2025-03-09,222,967.35,0
PO011151,S007,P047,2025-03-01,2025-03-09,2025-03-09,255,772.75,0
PO011152,S005,P004,2025-03-01,2025-03-06,2025-03-06,359,105.18,0
PO011153,S006,P032,2025-03-01,2025-03-11,2025-03-11,310,837.3,0
PO011154,S013,P036,2025-03-01,2025-03-17,2025-03-27,340,783.63,10
PO011155,S015,P002,2025-03-01,2025-03-19,2025-03-19,234,745.39,0
PO011156,S001,P044,2025-03-01,2025-03-07,2025-03-07,201,743.13,0
PO011157,S002,P034,2025-03-01,2025-03-08,2025-03-08,332,183.88,0
PO011158,S001,P040,2025-03-01,2025-03-06,2025-03-06,312,390.54,0
PO011159,S013,P016,2025-03-01,2025-03-16,2025-03-16,144,627.17,0
PO011160,S006,P032,2025-03-01,2025-03-10,2025-03-10,265,837.3,0
PO011161,S004,P010,2025-03-01,2025-03-07,2025-03-07,421,460.35,0
PO011162,S005,P001,2025-03-01,2025-03-07,2025-03-07,380,405.81,0
PO011163,S014,P033,2025-03-01,2025-03-16,2025-03-16,337,316.89,0
PO011164,S009,P025,2025-03-01,2025-03-11,2025-03-11,233,569.37,0
PO011165,S005,P047,2025-03-01,2025-03-08,2025-03-08,426,772.75,0
PO011166,S002,P043,2025-03-01,2025-03-06,2025-03-06,457,345.43,0
PO011167,S007,P016,2025-03-01,2025-03-12,2025-03-12,461,627.17,0
PO011168,S001,P041,2025-03-01,2025-03-06,2025-03-06,237,869.95,0
PO011169,S001,P029,2025-03-01,2025-03-08,2025-03-08,332,134.07,0
PO011170,S007,P030,2025-03-01,2025-03-09,2025-03-09,255,92.97,0
PO011171,S009,P030,2025-03-01,2025-03-10,2025-03-20,431,92.97,10
PO011172,S011,P008,2025-03-01,2025-03-18,2025-03-18,253,222.73,0
PO011173,S003,P020,2025-03-01,2025-03-07,2025-03-07,199,700.02,0
PO011174,S004,P045,2025-03-01,2025-03-07,2025-03-07,396,892.85,0
PO011175,S012,P004,2025-03-01,2025-03-18,2025-03-18,147,105.18,0
PO011176,S001,P002,2025-03-01,2025-03-06,2025-03-06,131,745.39,0
PO011177,S015,P013,2025-03-01,2025-03-16,2025-03-16,111,483.27,0
PO011178,S012,P011,2025-03-01,2025-03-17,2025-03-17,425,631.26,0
PO011179,S002,P045,2025-03-01,2025-03-08,2025-03-08,198,892.85,0
PO011180,S015,P003,2025-03-01,2025-03-20,2025-03-20,438,198.22,0
PO011181,S002,P014,2025-03-01,2025-03-08,2025-03-08,60,239.69,0
PO011182,S002,P028,2025-03-01,2025-03-08,2025-03-08,185,618.0,0
PO011183,S004,P002,2025-03-01,2025-03-08,2025-03-08,375,745.39,0
PO011184,S006,P042,2025-03-01,2025-03-09,2025-03-09,208,364.35,0
PO011185,S004,P008,2025-03-01,2025-03-07,2025-03-07,463,222.73,0
PO011186,S003,P046,2025-03-01,2025-03-08,2025-03-08,140,163.61,0
PO011187,S004,P006,2025-03-01,2025-03-07,2025-03-07,411,69.56,0
PO011188,S004,P010,2025-03-01,2025-03-06,2025-03-06,115,460.35,0
PO011189,S006,P026,2025-03-01,2025-03-13,2025-03-13,338,971.11,0
PO011190,S005,P038,2025-03-01,2025-03-08,2025-03-08,116,721.51,0
PO011191,S007,P010,2025-03-01,2025-03-11,2025-03-11,155,460.35,0
PO011192,S014,P038,2025-03-01,2025-03-19,2025-03-28,74,721.51,9
PO011193,S007,P048,2025-03-01,2025-03-13,2025-03-13,83,782.42,0
PO011194,S006,P008,2025-03-01,2025-03-12,2025-03-12,487,222.73,0
PO011195,S008,P022,2025-03-01,2025-03-13,2025-03-13,90,82.67,0
PO011196,S013,P044,2025-03-01,2025-03-21,2025-03-25,171,743.13,4
PO011197,S001,P046,2025-03-01,2025-03-07,2025-03-07,293,163.61,0
PO011198,S005,P018,2025-03-01,2025-03-08,2025-03-08,296,967.35,0
PO011199,S003,P041,2025-03-01,2025-03-08,2025-03-08,162,869.95,0
PO011200,S010,P046,2025-03-01,2025-03-12,2025-03-12,451,163.61,0
PO011201,S015,P016,2025-03-01,2025-03-21,2025-03-21,328,627.17,0
PO011202,S005,P044,2025-03-01,2025-03-08,2025-03-08,322,743.13,0
PO011203,S007,P014,2025-03-01,2025-03-12,2025-03-12,126,239.69,0
PO011204,S010,P029,2025-03-01,2025-03-12,2025-03-12,303,134.07,0
PO011205,S012,P033,2025-03-01,2025-03-17,2025-03-17,182,316.89,0
PO011206,S015,P034,2025-03-01,2025-03-17,2025-03-17,73,183.88,0
PO011207,S009,P019,2025-03-01,2025-03-13,2025-03-17,500,339.38,4
PO011208,S014,P004,2025-03-01,2025-03-21,2025-03-26,444,105.18,5
PO011209,S010,P041,2025-03-01,2025-03-11,2025-03-11,342,869.95,0
PO011210,S013,P002,2025-03-01,2025-03-18,2025-03-18,307,745.39,0
PO011211,S007,P002,2025-03-01,2025-03-12,2025-03-12,416,745.39,0
PO011212,S007,P004,2025-03-01,2025-03-13,2025-03-23,61,105.18,10
PO011213,S010,P014,2025-03-01,2025-03-10,2025-03-18,60,239.69,8
PO011214,S002,P035,2025-03-01,2025-03-08,2025-03-08,214,120.82,0
PO011215,S008,P004,2025-03-01,2025-03-13,2025-03-13,292,105.18,0
PO011216,S013,P009,2025-03-01,2025-03-19,2025-03-19,361,339.03,0
PO011217,S004,P017,2025-03-01,2025-03-06,2025-03-06,268,111.8,0
PO011218,S008,P012,2025-03-01,2025-03-09,2025-03-09,387,327.54,0
PO011219,S009,P043,2025-03-01,2025-03-10,2025-03-10,250,345.43,0
PO011220,S005,P037,2025-03-01,2025-03-07,2025-03-07,108,55.25,0
PO011221,S009,P044,2025-03-01,2025-03-12,2025-03-12,164,743.13,0
PO011222,S007,P015,2025-03-01,2025-03-10,2025-03-10,237,612.79,0
PO011223,S005,P005,2025-03-01,2025-03-06,2025-03-06,82,621.06,0
PO011224,S004,P006,2025-03-01,2025-03-06,2025-03-06,309,69.56,0
PO011225,S010,P039,2025-03-01,2025-03-13,2025-03-13,72,782.71,0
PO011226,S010,P014,2025-03-01,2025-03-11,2025-03-12,124,239.69,1
PO011227,S008,P031,2025-03-01,2025-03-10,2025-03-10,277,419.24,0
PO011228,S006,P048,2025-03-01,2025-03-11,2025-03-11,218,782.42,0
PO011229,S007,P015,2025-03-01,2025-03-12,2025-03-15,366,612.79,3
PO011230,S003,P030,2025-03-01,2025-03-06,2025-03-06,486,92.97,0
PO011231,S001,P016,2025-03-01,2025-03-06,2025-03-10,293,627.17,4
PO011232,S002,P018,2025-03-01,2025-03-08,2025-03-08,118,967.35,0
PO011233,S002,P011,2025-03-01,2025-03-08,2025-03-08,155,631.26,0
PO011234,S006,P027,2025-03-01,2025-03-12,2025-03-12,175,942.52,0
PO011235,S001,P033,2025-03-01,2025-03-07,2025-03-07,162,316.89,0
PO011236,S001,P029,2025-03-01,2025-03-08,2025-03-08,277,134.07,0
PO011237,S009,P020,2025-03-01,2025-03-09,2025-03-09,132,700.02,0
PO011238,S009,P001,2025-03-01,2025-03-09,2025-03-09,487,405.81,0
PO011239,S014,P027,2025-03-01,2025-03-21,2025-03-21,321,942.52,0
PO011240,S015,P003,2025-03-01,2025-03-19,2025-03-24,193,198.22,5
PO011241,S003,P031,2025-03-01,2025-03-07,2025-03-07,141,419.24,0
PO011242,S005,P004,2025-03-01,2025-03-06,2025-03-06,159,105.18,0
PO011243,S015,P024,2025-03-01,2025-03-18,2025-03-20,146,346.13,2
PO011244,S003,P012,2025-03-01,2025-03-08,2025-03-08,112,327.54,0
PO011245,S004,P006,2025-03-01,2025-03-07,2025-03-07,135,69.56,0
PO011246,S012,P024,2025-03-01,2025-03-20,2025-03-20,377,346.13,0
PO011247,S009,P037,2025-03-01,2025-03-13,2025-03-20,387,55.25,7
PO011248,S006,P047,2025-03-01,2025-03-13,2025-03-13,263,772.75,0
PO011249,S005,P032,2025-03-01,2025-03-07,2025-03-07,158,837.3,0
